ENSMUSG00000027556	Car1	Gene Expression
ENSMUSG00000027559	Car3	Gene Expression
ENSMUSG00000027562	Car2	Gene Expression
ENSMUSG00000095788	Sirpb1a	Gene Expression
ENSMUSG00000095028	Sirpb1b	Gene Expression
ENSMUSG00000074677	Sirpb1c	Gene Expression
ENSMUSG00000047213	Ythdf3	Gene Expression
ENSMUSG00000027564	Cypt12	Gene Expression
ENSMUSG00000025128	Bhlhe22	Gene Expression
ENSMUSG00000039519	Cyp7b1	Gene Expression
ENSMUSG00000027599	Armc1	Gene Expression
ENSMUSG00000027601	Mtfr1	Gene Expression
ENSMUSG00000069094	Pde7a	Gene Expression
ENSMUSG00000027606	Dnajc5b	Gene Expression
ENSMUSG00000060913	Trim55	Gene Expression
ENSMUSG00000049796	Crh	Gene Expression
ENSMUSG00000003617	Cp	Gene Expression
ENSMUSG00000027615	Hps3	Gene Expression
ENSMUSG00000002428	Hltf	Gene Expression
ENSMUSG00000019528	Gyg	Gene Expression
ENSMUSG00000001865	Cpa3	Gene Expression
ENSMUSG00000011463	Cpb1	Gene Expression
ENSMUSG00000054988	Agtr1b	Gene Expression
ENSMUSG00000027630	Tbl1xr1	Gene Expression
ENSMUSG00000102758	Naaladl2	Gene Expression
ENSMUSG00000063887	Nlgn1	Gene Expression
ENSMUSG00000039335	Spata16	Gene Expression
ENSMUSG00000027699	Ect2	Gene Expression
ENSMUSG00000027698	Nceh1	Gene Expression
ENSMUSG00000039304	Tnfsf10	Gene Expression
ENSMUSG00000051136	Ghsr	Gene Expression
ENSMUSG00000039286	Fndc3b	Gene Expression
ENSMUSG00000043164	Tmem212	Gene Expression
ENSMUSG00000027695	Pld1	Gene Expression
ENSMUSG00000027692	Tnik	Gene Expression
ENSMUSG00000027690	Slc2a2	Gene Expression
ENSMUSG00000050192	Eif5a2	Gene Expression
ENSMUSG00000063600	Egfem1	Gene Expression
ENSMUSG00000027684	Mecom	Gene Expression
ENSMUSG00000037737	Actrt3	Gene Expression
ENSMUSG00000037730	Mynn	Gene Expression
ENSMUSG00000027702	Lrrc34	Gene Expression
ENSMUSG00000027703	Lrriq4	Gene Expression
ENSMUSG00000074653	Lrrc31	Gene Expression
ENSMUSG00000051860	Samd7	Gene Expression
ENSMUSG00000027706	Sec62	Gene Expression
ENSMUSG00000037661	Gpr160	Gene Expression
ENSMUSG00000037652	Phc3	Gene Expression
ENSMUSG00000037643	Prkci	Gene Expression
ENSMUSG00000027660	Skil	Gene Expression
ENSMUSG00000037625	Cldn11	Gene Expression
ENSMUSG00000069072	Slc7a14	Gene Expression
ENSMUSG00000037610	Kcnmb2	Gene Expression
ENSMUSG00000027663	Zmat3	Gene Expression
ENSMUSG00000027665	Pik3ca	Gene Expression
ENSMUSG00000091091	Kcnmb3	Gene Expression
ENSMUSG00000027667	Zfp639	Gene Expression
ENSMUSG00000027668	Mfn1	Gene Expression
ENSMUSG00000027669	Gnb4	Gene Expression
ENSMUSG00000027671	Actl6a	Gene Expression
ENSMUSG00000027673	Ndufb5	Gene Expression
ENSMUSG00000056900	Usp13	Gene Expression
ENSMUSG00000027674	Pex5l	Gene Expression
ENSMUSG00000027677	Ttc14	Gene Expression
ENSMUSG00000027676	Ccdc39	Gene Expression
ENSMUSG00000027680	Fxr1	Gene Expression
ENSMUSG00000027679	Dnajc19	Gene Expression
ENSMUSG00000074637	Sox2	Gene Expression
ENSMUSG00000037400	Atp11b	Gene Expression
ENSMUSG00000027708	Dcun1d1	Gene Expression
ENSMUSG00000027709	Mccc1	Gene Expression
ENSMUSG00000047696	Ccdc144b	Gene Expression
ENSMUSG00000027710	Acad9	Gene Expression
ENSMUSG00000033883	Zfp267	Gene Expression
ENSMUSG00000058400	Qrfpr	Gene Expression
ENSMUSG00000027712	Anxa5	Gene Expression
ENSMUSG00000027714	Exosc9	Gene Expression
ENSMUSG00000027715	Ccna2	Gene Expression
ENSMUSG00000037325	Bbs7	Gene Expression
ENSMUSG00000027716	Trpc3	Gene Expression
ENSMUSG00000027719	Adad1	Gene Expression
ENSMUSG00000027720	Il2	Gene Expression
ENSMUSG00000027718	Il21	Gene Expression
ENSMUSG00000045031	Cetn4	Gene Expression
ENSMUSG00000051444	Bbs12	Gene Expression
ENSMUSG00000037225	Fgf2	Gene Expression
ENSMUSG00000050174	Nudt6	Gene Expression
ENSMUSG00000027722	Spata5	Gene Expression
ENSMUSG00000037211	Spry1	Gene Expression
ENSMUSG00000044864	Ankrd50	Gene Expression
ENSMUSG00000046743	Fat4	Gene Expression
ENSMUSG00000060798	Intu	Gene Expression
ENSMUSG00000069041	Slc25a31	Gene Expression
ENSMUSG00000025757	Hspa4l	Gene Expression
ENSMUSG00000025758	Plk4	Gene Expression
ENSMUSG00000025759	Mfsd8	Gene Expression
ENSMUSG00000037818	Abhd18	Gene Expression
ENSMUSG00000025762	Larp1b	Gene Expression
ENSMUSG00000049940	Pgrmc2	Gene Expression
ENSMUSG00000025764	Jade1	Gene Expression
ENSMUSG00000059834	Sclt1	Gene Expression
ENSMUSG00000025766	D3Ertd751e	Gene Expression
ENSMUSG00000049100	Pcdh10	Gene Expression
ENSMUSG00000090919	Pabpc4l	Gene Expression
ENSMUSG00000037892	Pcdh18	Gene Expression
ENSMUSG00000027737	Slc7a11	Gene Expression
ENSMUSG00000023087	Noct	Gene Expression
ENSMUSG00000037174	Elf2	Gene Expression
ENSMUSG00000037161	Mgarp	Gene Expression
ENSMUSG00000037152	Ndufc1	Gene Expression
ENSMUSG00000063273	Naa15	Gene Expression
ENSMUSG00000027739	Rab33b	Gene Expression
ENSMUSG00000037111	Setd7	Gene Expression
ENSMUSG00000074604	Mgst2	Gene Expression
ENSMUSG00000061143	Maml3	Gene Expression
ENSMUSG00000044167	Foxo1	Gene Expression
ENSMUSG00000027742	Cog6	Gene Expression
ENSMUSG00000048332	Lhfp	Gene Expression
ENSMUSG00000042997	Nhlrc3	Gene Expression
ENSMUSG00000049504	Proser1	Gene Expression
ENSMUSG00000027744	Stoml3	Gene Expression
ENSMUSG00000037016	Frem2	Gene Expression
ENSMUSG00000027746	Ufm1	Gene Expression
ENSMUSG00000027748	Trpc4	Gene Expression
ENSMUSG00000027750	Postn	Gene Expression
ENSMUSG00000027751	Supt20	Gene Expression
ENSMUSG00000027752	Exosc8	Gene Expression
ENSMUSG00000036632	Alg5	Gene Expression
ENSMUSG00000027796	Smad9	Gene Expression
ENSMUSG00000036615	Rfxap	Gene Expression
ENSMUSG00000056306	Sertm1	Gene Expression
ENSMUSG00000027793	Ccna1	Gene Expression
ENSMUSG00000036580	Spg20	Gene Expression
ENSMUSG00000048655	Ccdc169	Gene Expression
ENSMUSG00000027794	Sohlh2	Gene Expression
ENSMUSG00000027797	Dclk1	Gene Expression
ENSMUSG00000027799	Nbea	Gene Expression
ENSMUSG00000056947	Mab21l1	Gene Expression
ENSMUSG00000027800	Tm4sf1	Gene Expression
ENSMUSG00000027801	Tm4sf4	Gene Expression
ENSMUSG00000027803	Wwtr1	Gene Expression
ENSMUSG00000036513	Commd2	Gene Expression
ENSMUSG00000074591	Ankub1	Gene Expression
ENSMUSG00000036503	Rnf13	Gene Expression
ENSMUSG00000027805	Pfn2	Gene Expression
ENSMUSG00000027806	Tsc22d2	Gene Expression
ENSMUSG00000027808	Serp1	Gene Expression
ENSMUSG00000027810	Eif2a	Gene Expression
ENSMUSG00000075700	Selenot	Gene Expression
ENSMUSG00000070471	Erich6	Gene Expression
ENSMUSG00000036432	Siah2	Gene Expression
ENSMUSG00000101860	Mindy4b-ps	Gene Expression
ENSMUSG00000043850	Clrn1	Gene Expression
ENSMUSG00000056476	Med12l	Gene Expression
ENSMUSG00000050075	Gpr171	Gene Expression
ENSMUSG00000051431	Gpr87	Gene Expression
ENSMUSG00000036362	P2ry13	Gene Expression
ENSMUSG00000036353	P2ry12	Gene Expression
ENSMUSG00000036334	Igsf10	Gene Expression
ENSMUSG00000091376	Aadacl2	Gene Expression
ENSMUSG00000027761	Aadac	Gene Expression
ENSMUSG00000027762	Sucnr1	Gene Expression
ENSMUSG00000027763	Mbnl1	Gene Expression
ENSMUSG00000027765	P2ry1	Gene Expression
ENSMUSG00000036894	Rap2b	Gene Expression
ENSMUSG00000036885	Arhgef26	Gene Expression
ENSMUSG00000027770	Dhx36	Gene Expression
ENSMUSG00000043441	Gpr149	Gene Expression
ENSMUSG00000027820	Mme	Gene Expression
ENSMUSG00000103476	Strit1	Gene Expression
ENSMUSG00000036834	Plch1	Gene Expression
ENSMUSG00000027822	Slc33a1	Gene Expression
ENSMUSG00000027823	Gmps	Gene Expression
ENSMUSG00000027824	Vmn2r1	Gene Expression
ENSMUSG00000043897	Vmn2r2	Gene Expression
ENSMUSG00000091572	Vmn2r3	Gene Expression
ENSMUSG00000092049	Vmn2r4	Gene Expression
ENSMUSG00000068999	Vmn2r5	Gene Expression
ENSMUSG00000090581	Vmn2r6	Gene Expression
ENSMUSG00000027827	Kcnab1	Gene Expression
ENSMUSG00000027828	Ssr3	Gene Expression
ENSMUSG00000034640	Tiparp	Gene Expression
ENSMUSG00000074579	Lekr1	Gene Expression
ENSMUSG00000027829	Ccnl1	Gene Expression
ENSMUSG00000027831	Veph1	Gene Expression
ENSMUSG00000027832	Ptx3	Gene Expression
ENSMUSG00000027833	Shox2	Gene Expression
ENSMUSG00000034544	Rsrc1	Gene Expression
ENSMUSG00000048416	Mlf1	Gene Expression
ENSMUSG00000027774	Gfm1	Gene Expression
ENSMUSG00000047557	Lxn	Gene Expression
ENSMUSG00000049404	Rarres1	Gene Expression
ENSMUSG00000027775	Mfsd1	Gene Expression
ENSMUSG00000027777	Schip1	Gene Expression
ENSMUSG00000027776	Il12a	Gene Expression
ENSMUSG00000027778	Ift80	Gene Expression
ENSMUSG00000034349	Smc4	Gene Expression
ENSMUSG00000034317	Trim59	Gene Expression
ENSMUSG00000027782	Kpna4	Gene Expression
ENSMUSG00000098207	Arl14	Gene Expression
ENSMUSG00000027784	Ppm1l	Gene Expression
ENSMUSG00000043300	B3galnt1	Gene Expression
ENSMUSG00000027787	Nmd3	Gene Expression
ENSMUSG00000043461	Sptssb	Gene Expression
ENSMUSG00000027788	Otol1	Gene Expression
ENSMUSG00000027790	Sis	Gene Expression
ENSMUSG00000048304	Slitrk3	Gene Expression
ENSMUSG00000027792	Bche	Gene Expression
ENSMUSG00000034151	Zbbx	Gene Expression
ENSMUSG00000034139	Serpini2	Gene Expression
ENSMUSG00000104301	Wdr49	Gene Expression
ENSMUSG00000027835	Pdcd10	Gene Expression
ENSMUSG00000027834	Serpini1	Gene Expression
ENSMUSG00000034109	Golim4	Gene Expression
ENSMUSG00000034098	Fstl5	Gene Expression
ENSMUSG00000062232	Rapgef2	Gene Expression
ENSMUSG00000061175	Fnip2	Gene Expression
ENSMUSG00000027804	Ppid	Gene Expression
ENSMUSG00000027809	Etfdh	Gene Expression
ENSMUSG00000034009	Rxfp1	Gene Expression
ENSMUSG00000027956	Tmem144	Gene Expression
ENSMUSG00000027955	Gask1b	Gene Expression
ENSMUSG00000033981	Gria2	Gene Expression
ENSMUSG00000028020	Glrb	Gene Expression
ENSMUSG00000028019	Pdgfc	Gene Expression
ENSMUSG00000028015	Ctso	Gene Expression
ENSMUSG00000028011	Tdo2	Gene Expression
ENSMUSG00000028008	Asic5	Gene Expression
ENSMUSG00000028005	Gucy1b1	Gene Expression
ENSMUSG00000033910	Gucy1a1	Gene Expression
ENSMUSG00000033900	Map9	Gene Expression
ENSMUSG00000028004	Npy2r	Gene Expression
ENSMUSG00000033882	Rbm46	Gene Expression
ENSMUSG00000028003	Lrat	Gene Expression
ENSMUSG00000033860	Fgg	Gene Expression
ENSMUSG00000028001	Fga	Gene Expression
ENSMUSG00000033831	Fgb	Gene Expression
ENSMUSG00000027998	Plrg1	Gene Expression
ENSMUSG00000102692	Dchs2	Gene Expression
ENSMUSG00000027996	Sfrp2	Gene Expression
ENSMUSG00000027995	Tlr2	Gene Expression
ENSMUSG00000033767	Tmem131l	Gene Expression
ENSMUSG00000033752	Mnd1	Gene Expression
ENSMUSG00000027993	Trim2	Gene Expression
ENSMUSG00000041842	Fhdc1	Gene Expression
ENSMUSG00000074513	Arfip1	Gene Expression
ENSMUSG00000047819	Tigd4	Gene Expression
ENSMUSG00000056498	Tmem154	Gene Expression
ENSMUSG00000028086	Fbxw7	Gene Expression
ENSMUSG00000028085	Gatb	Gene Expression
ENSMUSG00000051000	Fam160a1	Gene Expression
ENSMUSG00000031286	Glt28d2	Gene Expression
ENSMUSG00000028082	Sh3d19	Gene Expression
ENSMUSG00000049013	Prss48	Gene Expression
ENSMUSG00000028080	Lrba	Gene Expression
ENSMUSG00000057777	Mab21l2	Gene Expression
ENSMUSG00000028078	Dclk2	Gene Expression
ENSMUSG00000028076	Cd1d1	Gene Expression
ENSMUSG00000041734	Kirrel	Gene Expression
ENSMUSG00000015852	Fcrls	Gene Expression
ENSMUSG00000015854	Cd5l	Gene Expression
ENSMUSG00000059994	Fcrl1	Gene Expression
ENSMUSG00000048031	Fcrl5	Gene Expression
ENSMUSG00000003382	Etv3	Gene Expression
ENSMUSG00000118505	ETV3L	Gene Expression
ENSMUSG00000041977	Arhgef11	Gene Expression
ENSMUSG00000023084	Lrrc71	Gene Expression
ENSMUSG00000028073	Pear1	Gene Expression
ENSMUSG00000028072	Ntrk1	Gene Expression
ENSMUSG00000005640	Insrr	Gene Expression
ENSMUSG00000028071	Sh2d2a	Gene Expression
ENSMUSG00000004895	Prcc	Gene Expression
ENSMUSG00000004897	Hdgf	Gene Expression
ENSMUSG00000048039	Isg20l2	Gene Expression
ENSMUSG00000004885	Crabp2	Gene Expression
ENSMUSG00000004891	Nes	Gene Expression
ENSMUSG00000004892	Bcan	Gene Expression
ENSMUSG00000004894	Hapln2	Gene Expression
ENSMUSG00000028069	Gpatch4	Gene Expression
ENSMUSG00000028070	Naxe	Gene Expression
ENSMUSG00000051036	Ttc24	Gene Expression
ENSMUSG00000028068	Iqgap3	Gene Expression
ENSMUSG00000001419	Mef2d	Gene Expression
ENSMUSG00000104445	Rhbg	Gene Expression
ENSMUSG00000010538	Tsacc	Gene Expression
ENSMUSG00000001416	Cct3	Gene Expression
ENSMUSG00000001418	Glmp	Gene Expression
ENSMUSG00000001420	Tmem79	Gene Expression
ENSMUSG00000001415	Smg5	Gene Expression
ENSMUSG00000041423	Paqr6	Gene Expression
ENSMUSG00000028066	Pmf1	Gene Expression
ENSMUSG00000050144	Slc25a44	Gene Expression
ENSMUSG00000028064	Sema4a	Gene Expression
ENSMUSG00000028063	Lmna	Gene Expression
ENSMUSG00000074480	Mex3a	Gene Expression
ENSMUSG00000008601	Rab25	Gene Expression
ENSMUSG00000028062	Lamtor2	Gene Expression
ENSMUSG00000008604	Ubqln4	Gene Expression
ENSMUSG00000041355	Ssr2	Gene Expression
ENSMUSG00000028059	Arhgef2	Gene Expression
ENSMUSG00000049741	Rxfp4	Gene Expression
ENSMUSG00000028060	Khdc4	Gene Expression
ENSMUSG00000028057	Rit1	Gene Expression
ENSMUSG00000068923	Syt11	Gene Expression
ENSMUSG00000054199	Gon4l	Gene Expression
ENSMUSG00000068922	Msto1	Gene Expression
ENSMUSG00000068921	Dap3	Gene Expression
ENSMUSG00000028053	Ash1l	Gene Expression
ENSMUSG00000041263	Rusc1	Gene Expression
ENSMUSG00000059743	Fdps	Gene Expression
ENSMUSG00000041237	Pklr	Gene Expression
ENSMUSG00000028051	Hcn3	Gene Expression
ENSMUSG00000068917	Clk2	Gene Expression
ENSMUSG00000028049	Scamp3	Gene Expression
ENSMUSG00000032657	Fam189b	Gene Expression
ENSMUSG00000028048	Gba	Gene Expression
ENSMUSG00000064068	Mtx1	Gene Expression
ENSMUSG00000028047	Thbs3	Gene Expression
ENSMUSG00000042784	Muc1	Gene Expression
ENSMUSG00000042766	Trim46	Gene Expression
ENSMUSG00000042747	Krtcap2	Gene Expression
ENSMUSG00000042737	Dpm3	Gene Expression
ENSMUSG00000027953	Slc50a1	Gene Expression
ENSMUSG00000027954	Efna1	Gene Expression
ENSMUSG00000028039	Efna3	Gene Expression
ENSMUSG00000028040	Efna4	Gene Expression
ENSMUSG00000028041	Adam15	Gene Expression
ENSMUSG00000042672	Dcst1	Gene Expression
ENSMUSG00000109293	Dcst2	Gene Expression
ENSMUSG00000028042	Zbtb7b	Gene Expression
ENSMUSG00000042642	Flad1	Gene Expression
ENSMUSG00000028044	Cks1b	Gene Expression
ENSMUSG00000042626	Shc1	Gene Expression
ENSMUSG00000047824	Pygo2	Gene Expression
ENSMUSG00000042613	Pbxip1	Gene Expression
ENSMUSG00000027952	Pmvk	Gene Expression
ENSMUSG00000000794	Kcnn3	Gene Expression
ENSMUSG00000027951	Adar	Gene Expression
ENSMUSG00000027950	Chrnb2	Gene Expression
ENSMUSG00000042572	Ube2q1	Gene Expression
ENSMUSG00000046280	She	Gene Expression
ENSMUSG00000027947	Il6ra	Gene Expression
ENSMUSG00000060671	Atp8b2	Gene Expression
ENSMUSG00000027944	Hax1	Gene Expression
ENSMUSG00000042520	Ubap2l	Gene Expression
ENSMUSG00000027939	Nup210l	Gene Expression
ENSMUSG00000027935	Rab13	Gene Expression
ENSMUSG00000027937	Jtb	Gene Expression
ENSMUSG00000027938	Creb3l4	Gene Expression
ENSMUSG00000052310	Slc39a1	Gene Expression
ENSMUSG00000027936	Crtc2	Gene Expression
ENSMUSG00000042404	Dennd4b	Gene Expression
ENSMUSG00000042390	Gatad2b	Gene Expression
ENSMUSG00000027932	Slc27a3	Gene Expression
ENSMUSG00000027933	Ints3	Gene Expression
ENSMUSG00000027931	Npr1	Gene Expression
ENSMUSG00000001016	Ilf2	Gene Expression
ENSMUSG00000001018	Snapin	Gene Expression
ENSMUSG00000001017	Chtop	Gene Expression
ENSMUSG00000044080	S100a1	Gene Expression
ENSMUSG00000042312	S100a13	Gene Expression
ENSMUSG00000042306	S100a14	Gene Expression
ENSMUSG00000074457	S100a16	Gene Expression
ENSMUSG00000094018	S100a2	Gene Expression
ENSMUSG00000001021	S100a3	Gene Expression
ENSMUSG00000001020	S100a4	Gene Expression
ENSMUSG00000001023	S100a5	Gene Expression
ENSMUSG00000001025	S100a6	Gene Expression
ENSMUSG00000063767	S100a7a	Gene Expression
ENSMUSG00000056054	S100a8	Gene Expression
ENSMUSG00000056071	S100a9	Gene Expression
ENSMUSG00000042250	Pglyrp4	Gene Expression
ENSMUSG00000042244	Pglyrp3	Gene Expression
ENSMUSG00000043165	Lor	Gene Expression
ENSMUSG00000056270	Prr9	Gene Expression
ENSMUSG00000027927	Lelp1	Gene Expression
ENSMUSG00000074445	Sprr2a3	Gene Expression
ENSMUSG00000050092	Sprr2b	Gene Expression
ENSMUSG00000042212	Sprr2d	Gene Expression
ENSMUSG00000055030	Sprr2e	Gene Expression
ENSMUSG00000050635	Sprr2f	Gene Expression
ENSMUSG00000046259	Sprr2h	Gene Expression
ENSMUSG00000042157	Sprr2i	Gene Expression
ENSMUSG00000027925	Sprr2j-ps	Gene Expression
ENSMUSG00000054215	Sprr2k	Gene Expression
ENSMUSG00000048455	Sprr1b	Gene Expression
ENSMUSG00000045539	Sprr3	Gene Expression
ENSMUSG00000050359	Sprr1a	Gene Expression
ENSMUSG00000045566	Sprr4	Gene Expression
ENSMUSG00000049128	Ivl	Gene Expression
ENSMUSG00000074435	Smcp	Gene Expression
ENSMUSG00000086848	Lce6a	Gene Expression
ENSMUSG00000057609	Lce1a1	Gene Expression
ENSMUSG00000027923	Lce1b	Gene Expression
ENSMUSG00000068890	Lce1a2	Gene Expression
ENSMUSG00000042092	Lce1c	Gene Expression
ENSMUSG00000103243	Lce1d	Gene Expression
ENSMUSG00000068889	Lce1e	Gene Expression
ENSMUSG00000042124	Lce1f	Gene Expression
ENSMUSG00000095870	Lce1k	Gene Expression
ENSMUSG00000059832	Kprp	Gene Expression
ENSMUSG00000046676	Lce1l	Gene Expression
ENSMUSG00000054325	Lce3a	Gene Expression
ENSMUSG00000042031	Lce3b	Gene Expression
ENSMUSG00000045475	Lce3c	Gene Expression
ENSMUSG00000043472	Lce3d	Gene Expression
ENSMUSG00000074433	Lce3e	Gene Expression
ENSMUSG00000068885	Lce3f	Gene Expression
ENSMUSG00000027913	Crct1	Gene Expression
ENSMUSG00000027912	Lce1m	Gene Expression
ENSMUSG00000078657	Crnn	Gene Expression
ENSMUSG00000049133	Flg2	Gene Expression
ENSMUSG00000102439	Flg	Gene Expression
ENSMUSG00000041991	Hrnr	Gene Expression
ENSMUSG00000041984	Rptn	Gene Expression
ENSMUSG00000052415	Tchh	Gene Expression
ENSMUSG00000027908	Tchhl1	Gene Expression
ENSMUSG00000027907	S100a11	Gene Expression
ENSMUSG00000041959	S100a10	Gene Expression
ENSMUSG00000094084	Tdpoz1	Gene Expression
ENSMUSG00000060256	Tdpoz4	Gene Expression
ENSMUSG00000058005	Tdpoz3	Gene Expression
ENSMUSG00000028145	Them4	Gene Expression
ENSMUSG00000028148	Them5	Gene Expression
ENSMUSG00000091648	C2cd4d	Gene Expression
ENSMUSG00000028150	Rorc	Gene Expression
ENSMUSG00000044505	Lingo4	Gene Expression
ENSMUSG00000041912	Tdrkh	Gene Expression
ENSMUSG00000028141	Oaz3	Gene Expression
ENSMUSG00000028139	Riiad1	Gene Expression
ENSMUSG00000028137	Celf3	Gene Expression
ENSMUSG00000028136	Snx27	Gene Expression
ENSMUSG00000005968	Tuft1	Gene Expression
ENSMUSG00000068877	Selenbp2	Gene Expression
ENSMUSG00000068876	Cgn	Gene Expression
ENSMUSG00000038902	Pogz	Gene Expression
ENSMUSG00000005779	Psmb4	Gene Expression
ENSMUSG00000068874	Selenbp1	Gene Expression
ENSMUSG00000005774	Rfx5	Gene Expression
ENSMUSG00000038861	Pi4kb	Gene Expression
ENSMUSG00000019338	Zfp687	Gene Expression
ENSMUSG00000005625	Psmd4	Gene Expression
ENSMUSG00000028126	Pip5k1a	Gene Expression
ENSMUSG00000008958	Vps72	Gene Expression
ENSMUSG00000005628	Tmod4	Gene Expression
ENSMUSG00000092607	Scnm1	Gene Expression
ENSMUSG00000053769	Lysmd1	Gene Expression
ENSMUSG00000013707	Tnfaip8l2	Gene Expression
ENSMUSG00000038777	Sema6c	Gene Expression
ENSMUSG00000038766	Gabpb2	Gene Expression
ENSMUSG00000053192	Mllt11	Gene Expression
ENSMUSG00000046722	Cdc42se1	Gene Expression
ENSMUSG00000028115	Bnipl	Gene Expression
ENSMUSG00000015711	Prune1	Gene Expression
ENSMUSG00000038712	Mindy1	Gene Expression
ENSMUSG00000015702	Anxa9	Gene Expression
ENSMUSG00000015714	Cers2	Gene Expression
ENSMUSG00000015697	Setdb1	Gene Expression
ENSMUSG00000015522	Arnt	Gene Expression
ENSMUSG00000028111	Ctsk	Gene Expression
ENSMUSG00000038642	Ctss	Gene Expression
ENSMUSG00000028109	Hormad1	Gene Expression
ENSMUSG00000046519	Golph3l	Gene Expression
ENSMUSG00000038619	Ensa	Gene Expression
ENSMUSG00000038612	Mcl1	Gene Expression
ENSMUSG00000015850	Adamtsl4	Gene Expression
ENSMUSG00000028108	Ecm1	Gene Expression
ENSMUSG00000028107	Tars2	Gene Expression
ENSMUSG00000028106	Rprd2	Gene Expression
ENSMUSG00000015748	Prpf3	Gene Expression
ENSMUSG00000038550	Ciart	Gene Expression
ENSMUSG00000038543	BC028528	Gene Expression
ENSMUSG00000015750	Aph1a	Gene Expression
ENSMUSG00000038526	Car14	Gene Expression
ENSMUSG00000015749	Anp32e	Gene Expression
ENSMUSG00000015745	Plekho1	Gene Expression
ENSMUSG00000015747	Vps45	Gene Expression
ENSMUSG00000038495	Otud7b	Gene Expression
ENSMUSG00000045934	Mtmr11	Gene Expression
ENSMUSG00000068856	Sf3b4	Gene Expression
ENSMUSG00000038486	Sv2a	Gene Expression
ENSMUSG00000015943	Bola1	Gene Expression
ENSMUSG00000068855	Hist2h2ac	Gene Expression
ENSMUSG00000068854	Hist2h2be	Gene Expression
ENSMUSG00000064220	Hist2h2aa1	Gene Expression
ENSMUSG00000093769	Hist2h3c1	Gene Expression
ENSMUSG00000091405	Hist2h4	Gene Expression
ENSMUSG00000015947	Fcgr1	Gene Expression
ENSMUSG00000046317	BC107364	Gene Expression
ENSMUSG00000038403	Hjv	Gene Expression
ENSMUSG00000038393	Txnip	Gene Expression
ENSMUSG00000028104	Polr3gl	Gene Expression
ENSMUSG00000049097	Ankrd34a	Gene Expression
ENSMUSG00000049288	Lix1l	Gene Expression
ENSMUSG00000038374	Rbm8a	Gene Expression
ENSMUSG00000028102	Pex11b	Gene Expression
ENSMUSG00000090210	Itga10	Gene Expression
ENSMUSG00000038354	Ankrd35	Gene Expression
ENSMUSG00000028101	Pias3	Gene Expression
ENSMUSG00000028100	Nudt17	Gene Expression
ENSMUSG00000028099	Polr3c	Gene Expression
ENSMUSG00000028098	Rnf115	Gene Expression
ENSMUSG00000038304	Cd160	Gene Expression
ENSMUSG00000038298	Pdzk1	Gene Expression
ENSMUSG00000028096	Gpr89	Gene Expression
ENSMUSG00000057123	Gja5	Gene Expression
ENSMUSG00000049908	Gja8	Gene Expression
ENSMUSG00000028093	Acp6	Gene Expression
ENSMUSG00000038256	Bcl9	Gene Expression
ENSMUSG00000051392	Olfr1402	Gene Expression
ENSMUSG00000028089	Chd1l	Gene Expression
ENSMUSG00000028088	Fmo5	Gene Expression
ENSMUSG00000038205	Prkab2	Gene Expression
ENSMUSG00000038170	Pde4dip	Gene Expression
ENSMUSG00000027879	Sec22b	Gene Expression
ENSMUSG00000027878	Notch2	Gene Expression
ENSMUSG00000043468	Adam30	Gene Expression
ENSMUSG00000027876	Reg4	Gene Expression
ENSMUSG00000027875	Hmgcs2	Gene Expression
ENSMUSG00000053398	Phgdh	Gene Expression
ENSMUSG00000050064	Zfp697	Gene Expression
ENSMUSG00000038092	Hsd3b5	Gene Expression
ENSMUSG00000063730	Hsd3b2	Gene Expression
ENSMUSG00000062410	Hsd3b3	Gene Expression
ENSMUSG00000027869	Hsd3b6	Gene Expression
ENSMUSG00000027871	Hsd3b1	Gene Expression
ENSMUSG00000027870	Hao2	Gene Expression
ENSMUSG00000004233	Wars2	Gene Expression
ENSMUSG00000027868	Tbx15	Gene Expression
ENSMUSG00000027867	Spag17	Gene Expression
ENSMUSG00000033285	Wdr3	Gene Expression
ENSMUSG00000027865	Gdap2	Gene Expression
ENSMUSG00000044468	Tent5c	Gene Expression
ENSMUSG00000008763	Man1a2	Gene Expression
ENSMUSG00000051076	Vtcn1	Gene Expression
ENSMUSG00000033233	Trim45	Gene Expression
ENSMUSG00000033222	Ttf2	Gene Expression
ENSMUSG00000086564	Cd101	Gene Expression
ENSMUSG00000027864	Ptgfrn	Gene Expression
ENSMUSG00000027863	Cd2	Gene Expression
ENSMUSG00000042035	Igsf3	Gene Expression
ENSMUSG00000033161	Atp1a1	Gene Expression
ENSMUSG00000044313	Mab21l3	Gene Expression
ENSMUSG00000033147	Slc22a15	Gene Expression
ENSMUSG00000048540	Nhlh2	Gene Expression
ENSMUSG00000027861	Casq2	Gene Expression
ENSMUSG00000027860	Vangl1	Gene Expression
ENSMUSG00000027859	Ngf	Gene Expression
ENSMUSG00000027858	Tspan2	Gene Expression
ENSMUSG00000027857	Tshb	Gene Expression
ENSMUSG00000027855	Sycp1	Gene Expression
ENSMUSG00000048938	Nr1h5	Gene Expression
ENSMUSG00000027854	Sike1	Gene Expression
ENSMUSG00000068823	Csde1	Gene Expression
ENSMUSG00000027852	Nras	Gene Expression
ENSMUSG00000070385	Ampd1	Gene Expression
ENSMUSG00000007379	Dennd2c	Gene Expression
ENSMUSG00000005687	Bcas2	Gene Expression
ENSMUSG00000033014	Trim33	Gene Expression
